 X,Z, RADIATION LOSS, INTEGRATED INTENSITY, TEMPERATURE, TEMPERATURE, U-VELOCITY, V-VELOCITY, W-VELOCITY
 m,m, kW/m3, kW/m2, C, C, m/s, m/s, m/s
-0.45000E+00, 0.19000E+01, 0.68393E+01, 0.44789E+02, 0.55228E+02, 0.68986E+02, 0.42382E+00,-0.40504E-01, 0.82491E+00
-0.40000E+00, 0.19000E+01, 0.46403E+00, 0.52491E+02, 0.96006E+02, 0.15558E+03, 0.25305E+00, 0.21080E-01, 0.17822E+01
-0.35000E+00, 0.19000E+01,-0.45234E+02, 0.67713E+02, 0.24757E+03, 0.41499E+03, 0.69217E+00, 0.11144E+00, 0.44118E+01
-0.30000E+00, 0.19000E+01,-0.51974E+03, 0.10159E+03, 0.63235E+03, 0.64601E+03, 0.87531E+00, 0.65667E-01, 0.55751E+01
-0.25000E+00, 0.19000E+01,-0.17259E+03, 0.90615E+02, 0.67598E+03, 0.62987E+03, 0.62920E+00, 0.30183E-01, 0.47036E+01
-0.20000E+00, 0.19000E+01,-0.51068E+02, 0.82191E+02, 0.56020E+03, 0.50004E+03, 0.41028E+00, 0.21936E-01, 0.34353E+01
-0.15000E+00, 0.19000E+01, 0.42369E+02, 0.76851E+02, 0.40722E+03, 0.36964E+03, 0.20025E+00, 0.13436E-01, 0.23280E+01
-0.10000E+00, 0.19000E+01,-0.34978E+03, 0.10045E+03, 0.29240E+03, 0.24243E+03, 0.11053E+00, 0.46933E-02, 0.13161E+01
-0.50000E-01, 0.19000E+01,-0.22819E+02, 0.75896E+02, 0.16607E+03, 0.15435E+03,-0.23344E-01, 0.65749E-02, 0.65409E+00
 0.00000E+00, 0.19000E+01, 0.10573E+02, 0.60392E+02, 0.13154E+03, 0.13564E+03, 0.15424E-01, 0.95982E-02, 0.52800E+00
 0.50000E-01, 0.19000E+01, 0.10254E+02, 0.60199E+02, 0.12987E+03, 0.15178E+03, 0.14711E-01,-0.34548E-02, 0.76204E+00
 0.10000E+00, 0.19000E+01,-0.84198E+01, 0.74744E+02, 0.15450E+03, 0.24078E+03,-0.11631E+00, 0.59948E-02, 0.13611E+01
 0.15000E+00, 0.19000E+01,-0.16422E+03, 0.91925E+02, 0.28258E+03, 0.40012E+03,-0.27554E+00,-0.27355E-02, 0.24822E+01
 0.20000E+00, 0.19000E+01,-0.14684E+03, 0.87034E+02, 0.49154E+03, 0.50842E+03,-0.44089E+00,-0.25030E-01, 0.35142E+01
 0.25000E+00, 0.19000E+01,-0.14644E+02, 0.80967E+02, 0.51793E+03, 0.56945E+03,-0.57461E+00,-0.24647E-01, 0.43199E+01
 0.30000E+00, 0.19000E+01,-0.79857E+02, 0.87424E+02, 0.60307E+03, 0.55921E+03,-0.74043E+00,-0.24065E-01, 0.48156E+01
 0.35000E+00, 0.19000E+01,-0.80048E+03, 0.11759E+03, 0.53720E+03, 0.34437E+03,-0.50296E+00,-0.25609E-01, 0.34841E+01
 0.40000E+00, 0.19000E+01,-0.92451E+02, 0.71652E+02, 0.19585E+03, 0.12948E+03,-0.16729E+00,-0.68522E-02, 0.13655E+01
 0.45000E+00, 0.19000E+01, 0.13922E+01, 0.52746E+02, 0.77494E+02, 0.63736E+02,-0.29783E+00, 0.19794E-01, 0.81495E+00
 0.50000E+00, 0.19000E+01, 0.67331E+01, 0.43977E+02, 0.48391E+02, 0.43083E+02,-0.20325E+00,-0.46812E-01, 0.57403E+00
 0.55000E+00, 0.19000E+01, 0.51563E+01, 0.38103E+02, 0.39969E+02, 0.35146E+02,-0.15318E+00,-0.70825E-01, 0.30226E+00
 0.60000E+00, 0.19000E+01, 0.41080E+01, 0.33414E+02, 0.33606E+02, 0.28936E+02,-0.21619E+00,-0.68496E-02, 0.29628E+00
 0.65000E+00, 0.19000E+01, 0.30768E+01, 0.29644E+02, 0.25460E+02, 0.24835E+02,-0.12233E+00, 0.14258E-01, 0.20255E+00
 0.70000E+00, 0.19000E+01, 0.27027E+01, 0.26621E+02, 0.24163E+02, 0.23853E+02,-0.17442E+00, 0.26745E-01, 0.22173E+00
 0.75000E+00, 0.19000E+01, 0.24412E+01, 0.24218E+02, 0.23222E+02, 0.23090E+02,-0.16178E+00, 0.35532E-01, 0.15578E+00
 0.80000E+00, 0.19000E+01, 0.22340E+01, 0.22299E+02, 0.22664E+02, 0.22408E+02,-0.14859E+00, 0.40847E-01, 0.12725E+00
 0.85000E+00, 0.19000E+01, 0.20657E+01, 0.20735E+02, 0.22032E+02, 0.21808E+02,-0.17051E+00, 0.42433E-01, 0.77838E-01
 0.90000E+00, 0.19000E+01, 0.19240E+01, 0.19421E+02, 0.21640E+02, 0.21283E+02,-0.14013E+00, 0.12508E-01, 0.50611E-01
 0.95000E+00, 0.19000E+01, 0.18010E+01, 0.18279E+02, 0.21192E+02, 0.20718E+02,-0.13090E+00, 0.17606E-01, 0.49193E-01
 0.10000E+01, 0.19000E+01, 0.16910E+01, 0.17254E+02, 0.20651E+02, 0.20417E+02,-0.97900E-01, 0.44592E-01, 0.49944E-01
-0.10000E+01, 0.19500E+01, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20445E+02, 0.11645E+00, 0.80838E-01,-0.15234E-01
-0.95000E+00, 0.19500E+01, 0.18266E+01, 0.18496E+02, 0.20397E+02, 0.20823E+02, 0.10283E+00, 0.64899E-01, 0.12294E-01
-0.90000E+00, 0.19500E+01, 0.19259E+01, 0.19427E+02, 0.21131E+02, 0.21567E+02, 0.11609E+00, 0.50827E-01, 0.19330E-01
-0.85000E+00, 0.19500E+01, 0.20347E+01, 0.20445E+02, 0.21853E+02, 0.22321E+02, 0.10851E+00, 0.38550E-01, 0.77851E-01
-0.80000E+00, 0.19500E+01, 0.21602E+01, 0.21625E+02, 0.22921E+02, 0.23147E+02, 0.13463E+00,-0.39073E-02, 0.12212E+00
-0.75000E+00, 0.19500E+01, 0.23155E+01, 0.23080E+02, 0.23982E+02, 0.24051E+02, 0.14283E+00,-0.25644E-01, 0.20474E+00
-0.70000E+00, 0.19500E+01, 0.25168E+01, 0.24953E+02, 0.24864E+02, 0.25008E+02, 0.15929E+00,-0.50939E-01, 0.27500E+00
-0.65000E+00, 0.19500E+01, 0.27802E+01, 0.27397E+02, 0.25754E+02, 0.25872E+02, 0.14522E+00,-0.50461E-01, 0.36152E+00
-0.60000E+00, 0.19500E+01, 0.31181E+01, 0.30502E+02, 0.26445E+02, 0.26720E+02, 0.19137E+00, 0.32517E-01, 0.47064E+00
-0.55000E+00, 0.19500E+01, 0.35462E+01, 0.34226E+02, 0.27343E+02, 0.28825E+02, 0.24468E+00,-0.19810E-01, 0.34856E+00
-0.50000E+00, 0.19500E+01, 0.42733E+01, 0.38404E+02, 0.31097E+02, 0.38390E+02, 0.23764E+00,-0.75964E-01, 0.69626E+00
-0.45000E+00, 0.19500E+01, 0.61979E+01, 0.43145E+02, 0.50174E+02, 0.64346E+02, 0.34484E+00,-0.35092E-01, 0.91059E+00
-0.40000E+00, 0.19500E+01, 0.88083E+01, 0.50191E+02, 0.91304E+02, 0.14000E+03, 0.18195E+00, 0.40838E-01, 0.17090E+01
-0.35000E+00, 0.19500E+01,-0.42255E+02, 0.65360E+02, 0.21987E+03, 0.37564E+03, 0.63074E+00, 0.10916E+00, 0.42258E+01
-0.30000E+00, 0.19500E+01,-0.62326E+03, 0.10557E+03, 0.58949E+03, 0.62449E+03, 0.86214E+00, 0.74672E-01, 0.56842E+01
-0.25000E+00, 0.19500E+01,-0.18199E+03, 0.91075E+02, 0.68414E+03, 0.64210E+03, 0.63872E+00, 0.39124E-01, 0.49846E+01
-0.20000E+00, 0.19500E+01,-0.64325E+02, 0.83668E+02, 0.57646E+03, 0.51720E+03, 0.44324E+00, 0.23040E-01, 0.37586E+01
-0.15000E+00, 0.19500E+01, 0.37692E+02, 0.79213E+02, 0.42746E+03, 0.40071E+03, 0.25414E+00, 0.10477E-01, 0.26485E+01
-0.10000E+00, 0.19500E+01,-0.51929E+03, 0.11014E+03, 0.33241E+03, 0.27481E+03, 0.19357E+00, 0.30384E-01, 0.15820E+01
-0.50000E-01, 0.19500E+01,-0.30510E+02, 0.80968E+02, 0.17971E+03, 0.17051E+03, 0.41895E-01, 0.28365E-01, 0.83774E+00
 0.00000E+00, 0.19500E+01,-0.12410E+02, 0.64879E+02, 0.13922E+03, 0.14742E+03,-0.32554E-01, 0.22777E-01, 0.60780E+00
 0.50000E-01, 0.19500E+01,-0.12313E+02, 0.64812E+02, 0.13854E+03, 0.17158E+03,-0.71905E-01, 0.22490E-01, 0.88762E+00
 0.10000E+00, 0.19500E+01,-0.18628E+02, 0.79335E+02, 0.17554E+03, 0.27826E+03,-0.20186E+00, 0.18968E-01, 0.16465E+01
 0.15000E+00, 0.19500E+01,-0.30002E+03, 0.98992E+02, 0.32737E+03, 0.42675E+03,-0.32493E+00, 0.81580E-02, 0.27844E+01
 0.20000E+00, 0.19500E+01,-0.58849E+02, 0.82528E+02, 0.49569E+03, 0.51680E+03,-0.47430E+00,-0.16301E-01, 0.37818E+01
 0.25000E+00, 0.19500E+01,-0.26387E+02, 0.80099E+02, 0.53064E+03, 0.57651E+03,-0.59756E+00,-0.18390E-01, 0.45510E+01
 0.30000E+00, 0.19500E+01,-0.86750E+02, 0.85767E+02, 0.60871E+03, 0.54453E+03,-0.71524E+00,-0.37969E-01, 0.48827E+01
 0.35000E+00, 0.19500E+01,-0.66571E+03, 0.11400E+03, 0.50895E+03, 0.32124E+03,-0.45052E+00,-0.67589E-01, 0.32949E+01
 0.40000E+00, 0.19500E+01,-0.71597E+02, 0.67299E+02, 0.17600E+03, 0.12247E+03,-0.20230E+00,-0.25150E-01, 0.12792E+01
 0.45000E+00, 0.19500E+01, 0.76965E+01, 0.50016E+02, 0.77503E+02, 0.63352E+02,-0.26808E+00, 0.18863E-01, 0.87476E+00
 0.50000E+00, 0.19500E+01, 0.63651E+01, 0.42112E+02, 0.48312E+02, 0.40539E+02,-0.18227E+00,-0.33836E-01, 0.55482E+00
 0.55000E+00, 0.19500E+01, 0.47161E+01, 0.36604E+02, 0.35985E+02, 0.32026E+02,-0.19059E+00,-0.34555E-01, 0.30398E+00
 0.60000E+00, 0.19500E+01, 0.37387E+01, 0.32157E+02, 0.30916E+02, 0.27674E+02,-0.22623E+00, 0.14039E-01, 0.29904E+00
 0.65000E+00, 0.19500E+01, 0.29343E+01, 0.28544E+02, 0.25006E+02, 0.24735E+02,-0.14339E+00, 0.37985E-01, 0.22102E+00
 0.70000E+00, 0.19500E+01, 0.25950E+01, 0.25635E+02, 0.24071E+02, 0.23893E+02,-0.19202E+00, 0.59058E-01, 0.24884E+00
 0.75000E+00, 0.19500E+01, 0.23439E+01, 0.23323E+02, 0.23287E+02, 0.23178E+02,-0.15086E+00, 0.20444E-01, 0.16794E+00
 0.80000E+00, 0.19500E+01, 0.21455E+01, 0.21485E+02, 0.22725E+02, 0.22554E+02,-0.13549E+00,-0.17494E-01, 0.14694E+00
 0.85000E+00, 0.19500E+01, 0.19856E+01, 0.19999E+02, 0.22111E+02, 0.22038E+02,-0.16560E+00,-0.13430E-01, 0.92485E-01
 0.90000E+00, 0.19500E+01, 0.18521E+01, 0.18763E+02, 0.21771E+02, 0.21501E+02,-0.12202E+00,-0.51295E-01, 0.66226E-01
 0.95000E+00, 0.19500E+01, 0.17379E+01, 0.17697E+02, 0.21154E+02, 0.20835E+02,-0.12625E+00,-0.27723E-01, 0.36342E-01
 0.10000E+01, 0.19500E+01, 0.16364E+01, 0.16745E+02, 0.20378E+02, 0.20477E+02,-0.85743E-01, 0.22281E-01, 0.64346E-02
-0.10000E+01, 0.20000E+01, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20468E+02, 0.10385E+00, 0.23771E-01, 0.46773E-01
-0.95000E+00, 0.20000E+01, 0.17579E+01, 0.17866E+02, 0.20477E+02, 0.20853E+02, 0.89626E-01, 0.27047E-01, 0.53133E-01
-0.90000E+00, 0.20000E+01, 0.18463E+01, 0.18696E+02, 0.21207E+02, 0.21596E+02, 0.11463E+00, 0.61472E-01, 0.53594E-01
-0.85000E+00, 0.20000E+01, 0.19445E+01, 0.19616E+02, 0.21907E+02, 0.22279E+02, 0.12613E+00, 0.74829E-01, 0.98161E-01
-0.80000E+00, 0.20000E+01, 0.20611E+01, 0.20706E+02, 0.22609E+02, 0.22959E+02, 0.14604E+00, 0.23588E-01, 0.10703E+00
-0.75000E+00, 0.20000E+01, 0.22082E+01, 0.22081E+02, 0.23502E+02, 0.23876E+02, 0.13514E+00,-0.31688E-01, 0.19281E+00
-0.70000E+00, 0.20000E+01, 0.24005E+01, 0.23879E+02, 0.24722E+02, 0.24966E+02, 0.14710E+00,-0.65920E-01, 0.27955E+00
-0.65000E+00, 0.20000E+01, 0.26539E+01, 0.26234E+02, 0.25713E+02, 0.25867E+02, 0.13203E+00,-0.52177E-01, 0.34975E+00
-0.60000E+00, 0.20000E+01, 0.29766E+01, 0.29205E+02, 0.26398E+02, 0.26704E+02, 0.19238E+00,-0.28681E-02, 0.44247E+00
-0.55000E+00, 0.20000E+01, 0.33772E+01, 0.32720E+02, 0.27189E+02, 0.28821E+02, 0.24416E+00,-0.25146E-01, 0.35764E+00
-0.50000E+00, 0.20000E+01, 0.40550E+01, 0.36612E+02, 0.30944E+02, 0.37544E+02, 0.19968E+00,-0.49464E-01, 0.70819E+00
-0.45000E+00, 0.20000E+01, 0.59263E+01, 0.40997E+02, 0.48157E+02, 0.61791E+02, 0.29568E+00,-0.23196E-01, 0.99327E+00
-0.40000E+00, 0.20000E+01, 0.10315E+02, 0.47368E+02, 0.85602E+02, 0.12853E+03, 0.16066E+00, 0.41140E-01, 0.15988E+01
-0.35000E+00, 0.20000E+01,-0.39466E+02, 0.61376E+02, 0.19893E+03, 0.34031E+03, 0.57800E+00, 0.97816E-01, 0.39894E+01
-0.30000E+00, 0.20000E+01,-0.52740E+03, 0.99083E+02, 0.54858E+03, 0.60093E+03, 0.82498E+00, 0.84650E-01, 0.57742E+01
-0.25000E+00, 0.20000E+01,-0.19566E+03, 0.89066E+02, 0.69276E+03, 0.65032E+03, 0.63107E+00, 0.45020E-01, 0.52702E+01
-0.20000E+00, 0.20000E+01,-0.77995E+02, 0.83535E+02, 0.58961E+03, 0.53185E+03, 0.45415E+00, 0.18531E-01, 0.40510E+01
-0.15000E+00, 0.20000E+01, 0.30196E+02, 0.80196E+02, 0.44657E+03, 0.43077E+03, 0.26548E+00, 0.21377E-01, 0.29194E+01
-0.10000E+00, 0.20000E+01,-0.71622E+03, 0.11748E+03, 0.38002E+03, 0.30951E+03, 0.21843E+00, 0.15393E-01, 0.18469E+01
-0.50000E-01, 0.20000E+01,-0.45769E+02, 0.85015E+02, 0.20763E+03, 0.19012E+03, 0.44952E-01,-0.25902E-01, 0.10558E+01
 0.00000E+00, 0.20000E+01, 0.17941E+01, 0.75189E+02, 0.15304E+03, 0.16385E+03,-0.29267E-01,-0.18756E-01, 0.79364E+00
 0.50000E-01, 0.20000E+01, 0.23206E+00, 0.75287E+02, 0.15244E+03, 0.19913E+03,-0.14496E+00, 0.18361E-01, 0.11119E+01
 0.10000E+00, 0.20000E+01,-0.28085E+02, 0.82802E+02, 0.20739E+03, 0.31931E+03,-0.27070E+00, 0.22638E-01, 0.19636E+01
 0.15000E+00, 0.20000E+01,-0.45320E+03, 0.10447E+03, 0.37979E+03, 0.45273E+03,-0.35558E+00, 0.26783E-02, 0.31105E+01
 0.20000E+00, 0.20000E+01,-0.12699E+01, 0.79796E+02, 0.49849E+03, 0.52409E+03,-0.48442E+00,-0.25669E-01, 0.40519E+01
 0.25000E+00, 0.20000E+01,-0.37476E+02, 0.78366E+02, 0.54038E+03, 0.57958E+03,-0.59647E+00,-0.27810E-01, 0.47630E+01
 0.30000E+00, 0.20000E+01,-0.88335E+02, 0.82720E+02, 0.60696E+03, 0.52482E+03,-0.66855E+00,-0.52935E-01, 0.49180E+01
 0.35000E+00, 0.20000E+01,-0.66032E+03, 0.10256E+03, 0.48113E+03, 0.29671E+03,-0.41279E+00,-0.68012E-01, 0.31667E+01
 0.40000E+00, 0.20000E+01,-0.62623E+02, 0.61831E+02, 0.15908E+03, 0.11577E+03,-0.26733E+00, 0.13414E-01, 0.12538E+01
 0.45000E+00, 0.20000E+01, 0.83547E+01, 0.46685E+02, 0.77369E+02, 0.61856E+02,-0.26843E+00, 0.45553E-01, 0.91537E+00
 0.50000E+00, 0.20000E+01, 0.59074E+01, 0.39736E+02, 0.47064E+02, 0.37706E+02,-0.17044E+00,-0.70974E-02, 0.55410E+00
 0.55000E+00, 0.20000E+01, 0.40783E+01, 0.34758E+02, 0.31610E+02, 0.29431E+02,-0.20249E+00,-0.16597E-01, 0.32834E+00
 0.60000E+00, 0.20000E+01, 0.33541E+01, 0.30661E+02, 0.28275E+02, 0.26636E+02,-0.19898E+00,-0.33842E-02, 0.32011E+00
 0.65000E+00, 0.20000E+01, 0.27833E+01, 0.27285E+02, 0.24814E+02, 0.24695E+02,-0.15880E+00, 0.31325E-01, 0.24843E+00
 0.70000E+00, 0.20000E+01, 0.24759E+01, 0.24549E+02, 0.24070E+02, 0.24019E+02,-0.19525E+00, 0.36558E-01, 0.24823E+00
 0.75000E+00, 0.20000E+01, 0.22399E+01, 0.22371E+02, 0.23456E+02, 0.23436E+02,-0.15369E+00,-0.16450E-01, 0.15592E+00
 0.80000E+00, 0.20000E+01, 0.20537E+01, 0.20646E+02, 0.22990E+02, 0.22863E+02,-0.12239E+00,-0.62566E-01, 0.16189E+00
 0.85000E+00, 0.20000E+01, 0.19045E+01, 0.19262E+02, 0.22504E+02, 0.22327E+02,-0.16241E+00,-0.48162E-01, 0.10188E+00
 0.90000E+00, 0.20000E+01, 0.17815E+01, 0.18121E+02, 0.22120E+02, 0.21757E+02,-0.11733E+00,-0.48036E-01, 0.67175E-01
 0.95000E+00, 0.20000E+01, 0.16771E+01, 0.17144E+02, 0.21424E+02, 0.21071E+02,-0.95245E-01,-0.24142E-01, 0.37229E-01
 0.10000E+01, 0.20000E+01, 0.15849E+01, 0.16276E+02, 0.20608E+02, 0.20701E+02,-0.54787E-01, 0.24294E-01, 0.23362E-02
-0.10000E+01, 0.20500E+01, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20447E+02, 0.11315E+00,-0.15708E-01, 0.67440E-01
-0.95000E+00, 0.20500E+01, 0.17037E+01, 0.17366E+02, 0.20458E+02, 0.20848E+02, 0.78609E-01,-0.29946E-01, 0.82340E-01
-0.90000E+00, 0.20500E+01, 0.17819E+01, 0.18104E+02, 0.21259E+02, 0.21618E+02, 0.98807E-01, 0.20316E-01, 0.85766E-01
-0.85000E+00, 0.20500E+01, 0.18703E+01, 0.18934E+02, 0.21954E+02, 0.22292E+02, 0.12494E+00, 0.71901E-01, 0.10963E+00
-0.80000E+00, 0.20500E+01, 0.19780E+01, 0.19938E+02, 0.22473E+02, 0.22885E+02, 0.15157E+00, 0.21227E-01, 0.98881E-01
-0.75000E+00, 0.20500E+01, 0.21166E+01, 0.21228E+02, 0.23094E+02, 0.23732E+02, 0.12847E+00,-0.25584E-01, 0.17850E+00
-0.70000E+00, 0.20500E+01, 0.22984E+01, 0.22935E+02, 0.24497E+02, 0.24861E+02, 0.13884E+00,-0.43686E-01, 0.27405E+00
-0.65000E+00, 0.20500E+01, 0.25380E+01, 0.25166E+02, 0.25652E+02, 0.25853E+02, 0.12138E+00,-0.28169E-01, 0.34508E+00
-0.60000E+00, 0.20500E+01, 0.28403E+01, 0.27947E+02, 0.26393E+02, 0.26877E+02, 0.15936E+00,-0.85897E-02, 0.41435E+00
-0.55000E+00, 0.20500E+01, 0.32171E+01, 0.31174E+02, 0.27411E+02, 0.29291E+02, 0.18265E+00,-0.78148E-02, 0.36995E+00
-0.50000E+00, 0.20500E+01, 0.38408E+01, 0.34662E+02, 0.31145E+02, 0.37967E+02, 0.16787E+00,-0.14163E-01, 0.72539E+00
-0.45000E+00, 0.20500E+01, 0.55321E+01, 0.38497E+02, 0.48074E+02, 0.61694E+02, 0.27092E+00,-0.24141E-01, 0.10444E+01
-0.40000E+00, 0.20500E+01, 0.90876E+01, 0.43920E+02, 0.81200E+02, 0.12276E+03, 0.17098E+00,-0.84574E-02, 0.14944E+01
-0.35000E+00, 0.20500E+01,-0.36569E+02, 0.55748E+02, 0.18246E+03, 0.31231E+03, 0.49810E+00, 0.42564E-01, 0.37621E+01
-0.30000E+00, 0.20500E+01,-0.39870E+03, 0.86001E+02, 0.50490E+03, 0.57646E+03, 0.76071E+00, 0.75679E-01, 0.58051E+01
-0.25000E+00, 0.20500E+01,-0.20556E+03, 0.84375E+02, 0.69641E+03, 0.65300E+03, 0.61023E+00, 0.44193E-01, 0.54997E+01
-0.20000E+00, 0.20500E+01,-0.94742E+02, 0.80967E+02, 0.60096E+03, 0.54378E+03, 0.44355E+00, 0.16479E-01, 0.43605E+01
-0.15000E+00, 0.20500E+01, 0.17774E+02, 0.77910E+02, 0.46300E+03, 0.45993E+03, 0.26789E+00, 0.19210E-01, 0.32565E+01
-0.10000E+00, 0.20500E+01,-0.73310E+03, 0.11348E+03, 0.42288E+03, 0.34665E+03, 0.23728E+00, 0.61900E-02, 0.21559E+01
-0.50000E-01, 0.20500E+01,-0.61489E+02, 0.83264E+02, 0.22911E+03, 0.21357E+03, 0.88527E-01,-0.24327E-01, 0.13124E+01
 0.00000E+00, 0.20500E+01, 0.76916E+01, 0.74177E+02, 0.16912E+03, 0.18269E+03,-0.19855E-01,-0.47792E-02, 0.10536E+01
 0.50000E-01, 0.20500E+01, 0.26621E+01, 0.73998E+02, 0.17729E+03, 0.22848E+03,-0.16337E+00, 0.33915E-01, 0.13998E+01
 0.10000E+00, 0.20500E+01,-0.52930E+02, 0.80465E+02, 0.24589E+03, 0.35849E+03,-0.29802E+00, 0.31504E-01, 0.22667E+01
 0.15000E+00, 0.20500E+01,-0.53269E+03, 0.99063E+02, 0.42326E+03, 0.47589E+03,-0.36930E+00,-0.53808E-03, 0.33970E+01
 0.20000E+00, 0.20500E+01,-0.10009E+02, 0.75851E+02, 0.50177E+03, 0.53082E+03,-0.48339E+00,-0.25723E-01, 0.43073E+01
 0.25000E+00, 0.20500E+01,-0.50376E+02, 0.75007E+02, 0.54881E+03, 0.58076E+03,-0.59004E+00,-0.31433E-01, 0.49626E+01
 0.30000E+00, 0.20500E+01,-0.19778E+03, 0.81436E+02, 0.60601E+03, 0.50252E+03,-0.63304E+00,-0.69679E-01, 0.49469E+01
 0.35000E+00, 0.20500E+01,-0.47734E+03, 0.86781E+02, 0.43679E+03, 0.27328E+03,-0.37528E+00,-0.65415E-01, 0.30684E+01
 0.40000E+00, 0.20500E+01,-0.52919E+02, 0.55440E+02, 0.14257E+03, 0.11144E+03,-0.32713E+00, 0.30848E-01, 0.12312E+01
 0.45000E+00, 0.20500E+01, 0.59746E+01, 0.43024E+02, 0.77516E+02, 0.59959E+02,-0.27297E+00, 0.61208E-01, 0.91607E+00
 0.50000E+00, 0.20500E+01, 0.54095E+01, 0.37158E+02, 0.44614E+02, 0.35202E+02,-0.17994E+00, 0.24375E-01, 0.56130E+00
 0.55000E+00, 0.20500E+01, 0.36390E+01, 0.32833E+02, 0.29194E+02, 0.27869E+02,-0.19468E+00,-0.44035E-02, 0.36435E+00
 0.60000E+00, 0.20500E+01, 0.30759E+01, 0.29170E+02, 0.26791E+02, 0.26018E+02,-0.16460E+00,-0.27388E-01, 0.34064E+00
 0.65000E+00, 0.20500E+01, 0.26463E+01, 0.26089E+02, 0.24808E+02, 0.24757E+02,-0.16232E+00, 0.26060E-02, 0.27951E+00
 0.70000E+00, 0.20500E+01, 0.23679E+01, 0.23562E+02, 0.24179E+02, 0.24258E+02,-0.17685E+00,-0.21093E-01, 0.26489E+00
 0.75000E+00, 0.20500E+01, 0.21486E+01, 0.21541E+02, 0.23900E+02, 0.23789E+02,-0.15686E+00,-0.49352E-01, 0.16502E+00
 0.80000E+00, 0.20500E+01, 0.19758E+01, 0.19940E+02, 0.23429E+02, 0.23194E+02,-0.12230E+00,-0.52804E-01, 0.18235E+00
 0.85000E+00, 0.20500E+01, 0.18384E+01, 0.18661E+02, 0.22791E+02, 0.22547E+02,-0.13432E+00,-0.25108E-01, 0.12527E+00
 0.90000E+00, 0.20500E+01, 0.17259E+01, 0.17612E+02, 0.22247E+02, 0.21832E+02,-0.12546E+00, 0.26632E-01, 0.50580E-01
 0.95000E+00, 0.20500E+01, 0.16304E+01, 0.16719E+02, 0.21612E+02, 0.21043E+02,-0.75698E-01, 0.35944E-01,-0.39914E-02
 0.10000E+01, 0.20500E+01, 0.15460E+01, 0.15926E+02, 0.20951E+02, 0.20634E+02,-0.70211E-01, 0.52549E-01,-0.37831E-01
-0.10000E+01, 0.21000E+01, 0.00000E+00, 0.16751E+01, 0.20000E+02, 0.20517E+02, 0.84543E-01,-0.25533E-01, 0.11587E+00
-0.95000E+00, 0.21000E+01, 0.16550E+01, 0.16920E+02, 0.20531E+02, 0.20881E+02, 0.69390E-01,-0.60324E-01, 0.11219E+00
-0.90000E+00, 0.21000E+01, 0.17243E+01, 0.17575E+02, 0.21270E+02, 0.21587E+02, 0.90714E-01,-0.47762E-01, 0.10222E+00
-0.85000E+00, 0.21000E+01, 0.18036E+01, 0.18319E+02, 0.21917E+02, 0.22240E+02, 0.10910E+00,-0.25130E-02, 0.12738E+00
-0.80000E+00, 0.21000E+01, 0.19018E+01, 0.19236E+02, 0.22436E+02, 0.22849E+02, 0.14938E+00,-0.27750E-02, 0.12120E+00
-0.75000E+00, 0.21000E+01, 0.20301E+01, 0.20430E+02, 0.23051E+02, 0.23642E+02, 0.11910E+00,-0.96174E-02, 0.17980E+00
-0.70000E+00, 0.21000E+01, 0.21991E+01, 0.22015E+02, 0.24279E+02, 0.24730E+02, 0.14014E+00,-0.24540E-01, 0.27061E+00
-0.65000E+00, 0.21000E+01, 0.24188E+01, 0.24066E+02, 0.25537E+02, 0.25794E+02, 0.97635E-01,-0.12662E-01, 0.36728E+00
-0.60000E+00, 0.21000E+01, 0.26906E+01, 0.26565E+02, 0.26409E+02, 0.26983E+02, 0.12563E+00,-0.22207E-01, 0.43174E+00
-0.55000E+00, 0.21000E+01, 0.30265E+01, 0.29355E+02, 0.27703E+02, 0.29761E+02, 0.13375E+00,-0.43833E-01, 0.39225E+00
-0.50000E+00, 0.21000E+01, 0.35902E+01, 0.32198E+02, 0.31753E+02, 0.39215E+02, 0.14591E+00,-0.37670E-01, 0.71539E+00
-0.45000E+00, 0.21000E+01, 0.50593E+01, 0.35062E+02, 0.49296E+02, 0.64917E+02, 0.21981E+00,-0.38017E-01, 0.10846E+01
-0.40000E+00, 0.21000E+01, 0.80407E+01, 0.38744E+02, 0.84584E+02, 0.12329E+03, 0.14437E+00,-0.53629E-01, 0.14517E+01
-0.35000E+00, 0.21000E+01, 0.15023E+02, 0.45349E+02, 0.17542E+03, 0.29285E+03, 0.42237E+00,-0.90123E-02, 0.35804E+01
-0.30000E+00, 0.21000E+01,-0.15577E+02, 0.60490E+02, 0.46923E+03, 0.55330E+03, 0.70293E+00, 0.63270E-01, 0.58235E+01
-0.25000E+00, 0.21000E+01,-0.21600E+03, 0.74433E+02, 0.69456E+03, 0.65085E+03, 0.59988E+00, 0.58438E-01, 0.57453E+01
-0.20000E+00, 0.21000E+01,-0.11810E+03, 0.73095E+02, 0.60934E+03, 0.55356E+03, 0.43566E+00, 0.27049E-01, 0.46306E+01
-0.15000E+00, 0.21000E+01,-0.85291E+01, 0.67738E+02, 0.47796E+03, 0.48874E+03, 0.26325E+00, 0.20873E-01, 0.35284E+01
